row_id,num_sold
26298,404.5639892578125
26299,619.6970825195312
26300,183.16310119628906
26301,668.4182250976562
26302,1027.5494018554687
26303,309.37596435546874
26304,621.9908813476562
26305,949.8664672851562
26306,296.62913208007814
26307,1073.54921875
26308,1647.7669189453125
26309,498.0846862792969
26310,457.89524536132814
26311,680.7414916992187
26312,211.56392822265624
26313,792.9058959960937
26314,1197.4945068359375
26315,350.9422668457031
26316,335.5042724609375
26317,486.18909912109376
26318,148.17218933105468
26319,569.4854125976562
26320,848.4293823242188
26321,255.39458923339845
26322,506.1390014648438
26323,754.9433837890625
26324,222.05575866699218
26325,879.1849243164063
26326,1350.99677734375
26327,387.7610778808594
26328,381.1084716796875
26329,551.015087890625
26330,170.52772827148436
26331,661.4902709960937
26332,969.0340942382812
26333,288.5144958496094
26334,281.10613403320315
26335,426.8558044433594
26336,124.46197967529297
26337,485.92052001953124
26338,745.669775390625
26339,215.93207092285155
26340,450.0509399414062
26341,716.2603515625
26342,199.93520812988282
26343,777.7433349609375
26344,1268.7680419921876
26345,348.27041015625
26346,332.68345336914064
26347,531.8018676757813
26348,151.59239196777344
26349,574.45634765625
26350,912.432080078125
26351,256.6030639648437
26352,266.22466430664065
26353,423.1312194824219
26354,103.98570556640625
26355,491.85767822265626
26356,773.4744506835938
26357,202.53598327636718
26358,454.394921875
26359,737.2776245117187
26360,198.22496948242187
26361,801.21357421875
26362,1319.91630859375
26363,358.6228271484375
26364,328.61773071289065
26365,544.2802856445312
26366,144.44147644042968
26367,592.787255859375
26368,958.5720458984375
26369,262.82783203125
26370,310.0908630371094
26371,510.70697631835935
26372,131.6380828857422
26373,586.0732543945312
26374,895.6171630859375
26375,250.8063507080078
26376,537.1132690429688
26377,879.1135864257812
26378,242.41240844726562
26379,940.9326904296875
26380,1561.9564208984375
26381,432.90391235351564
26382,384.9405822753906
26383,623.3097045898437
26384,174.65363159179688
26385,689.7064819335938
26386,1097.2834716796874
26387,316.8786865234375
26388,323.8953796386719
26389,506.1094665527344
26390,140.6755859375
26391,579.5609497070312
26392,870.3084716796875
26393,244.06717529296876
26394,541.8521240234375
26395,854.8810546875
26396,244.59783935546875
26397,921.9442260742187
26398,1512.5321044921875
26399,416.86334838867185
26400,393.9443664550781
26401,619.8306030273437
26402,178.16610412597657
26403,686.3693725585938
26404,1092.180126953125
26405,310.361474609375
26406,279.6123962402344
26407,437.36565551757815
26408,128.17552490234374
26409,473.9179931640625
26410,739.4051025390625
26411,211.92136840820314
26412,428.5509948730469
26413,684.6929077148437
26414,189.5522003173828
26415,722.5930297851562
26416,1188.5263427734376
26417,321.50653686523435
26418,311.945556640625
26419,507.11078491210935
26420,141.62593994140624
26421,538.671728515625
26422,861.303369140625
26423,242.24474182128907
26424,274.8748352050781
26425,433.3304931640625
26426,126.5811264038086
26427,471.51548461914064
26428,756.2933715820312
26429,213.96430053710938
26430,403.3045349121094
26431,647.6498413085938
26432,179.57584228515626
26433,691.6953979492188
26434,1162.786669921875
26435,310.1112548828125
26436,301.0664916992188
26437,486.211669921875
26438,134.34950256347656
26439,530.7826416015625
26440,867.2700561523437
26441,240.33245849609375
26442,275.8150329589844
26443,427.9628967285156
26444,126.31813354492188
26445,472.51043701171875
26446,739.300830078125
26447,214.36039123535156
26448,392.858203125
26449,623.98544921875
26450,173.5225616455078
26451,672.9007202148438
26452,1113.903759765625
26453,301.20795288085935
26454,297.67615966796876
26455,479.40098876953124
26456,129.90101623535156
26457,522.8152954101563
26458,838.9981201171875
26459,235.71735229492188
26460,273.0160217285156
26461,432.5274658203125
26462,122.96454010009765
26463,470.13947143554685
26464,747.9770874023437
26465,209.61583557128907
26466,386.3334045410156
26467,620.0462158203125
26468,167.12722778320312
26469,661.2109619140625
26470,1106.8029052734375
26471,290.6520629882813
26472,297.5183349609375
26473,479.8431396484375
26474,129.109814453125
26475,517.0445434570313
26476,839.333154296875
26477,232.716455078125
26478,278.46865234375
26479,447.9041381835938
26480,123.46118927001953
26481,483.9075439453125
26482,774.9993286132812
26483,218.94012451171875
26484,405.796630859375
26485,657.64814453125
26486,182.00798645019532
26487,701.1739135742188
26488,1154.718115234375
26489,319.38921508789065
26490,306.93080444335936
26491,507.2251403808594
26492,132.06868896484374
26493,539.0098754882813
26494,878.351806640625
26495,241.03857421875
26496,307.512109375
26497,537.943798828125
26498,142.77904357910157
26499,558.6608154296875
26500,885.3600708007813
26501,249.7861083984375
26502,473.19074096679685
26503,807.6515014648437
26504,218.0991424560547
26505,824.4920166015625
26506,1401.869091796875
26507,380.57109375
26508,351.96873168945314
26509,594.6978881835937
26510,157.1660919189453
26511,622.1973510742188
26512,1022.3343383789063
26513,280.2437805175781
26514,306.8730407714844
26515,508.73773193359375
26516,141.9185333251953
26517,554.4326538085937
26518,856.3466674804688
26519,246.40747680664063
26520,477.17861328125
26521,798.99716796875
26522,220.61492004394532
26523,828.9323852539062
26524,1393.04599609375
26525,383.67421875
26526,343.144287109375
26527,579.3592895507812
26528,155.50696716308593
26529,601.05361328125
26530,989.6947143554687
26531,267.2842651367188
26532,245.77037963867187
26533,413.5308898925781
26534,110.1358413696289
26535,426.28858642578126
26536,696.2188354492188
26537,185.3699157714844
26538,382.7731201171875
26539,651.815185546875
26540,175.43065795898437
26541,663.3199951171875
26542,1124.72822265625
26543,304.989208984375
26544,274.0502685546875
26545,466.0745849609375
26546,126.89295959472656
26547,469.84998779296876
26548,776.5800537109375
26549,204.43313903808593
26550,238.19314575195312
26551,416.02850341796875
26552,106.08989868164062
26553,419.08526000976565
26554,706.6578125
26555,182.199072265625
26556,380.1191772460937
26557,648.84580078125
26558,172.3682861328125
26559,661.4621459960938
26560,1129.8869873046874
26561,303.2692932128906
26562,256.5748657226562
26563,438.0899230957031
26564,114.21622772216797
26565,455.1766662597656
26566,760.8883911132813
26567,197.21086730957032
26568,232.92217712402345
26569,393.6154052734375
26570,102.60225067138671
26571,415.2165832519531
26572,691.7877563476562
26573,178.98117370605468
26574,380.0279541015625
26575,634.2595581054687
26576,170.74020385742188
26577,664.0174194335938
26578,1123.46240234375
26579,302.4906372070312
26580,254.4409912109375
26581,419.3406494140625
26582,113.14653930664062
26583,457.7461181640625
26584,752.3318481445312
26585,199.61289672851564
26586,234.23540649414062
26587,394.0115173339844
26588,103.0311294555664
26589,409.23499755859376
26590,676.6981201171875
26591,173.4939392089844
26592,378.6000061035156
26593,624.473583984375
26594,170.1619659423828
26595,654.3703002929688
26596,1095.2711669921875
26597,294.89479370117186
26598,252.67291564941405
26599,413.59003295898435
26600,111.33843536376953
26601,448.2574951171875
26602,728.6085693359375
26603,191.6667236328125
26604,240.62223205566406
26605,413.4381103515625
26606,107.06849365234375
26607,427.47613525390625
26608,719.97099609375
26609,188.18760986328124
26610,391.49354858398436
26611,654.0992919921875
26612,182.6293731689453
26613,679.9750732421875
26614,1137.813232421875
26615,314.84807739257815
26616,261.09519348144534
