row_id,num_sold
26298,411.1069091796875
26299,622.240966796875
26300,182.48078308105468
26301,678.3518188476562
26302,1044.1250244140624
26303,315.6923828125
26304,631.5874145507812
26305,968.5772705078125
26306,296.4294006347656
26307,1122.3923095703126
26308,1676.968896484375
26309,517.3005310058594
26310,437.4101867675781
26311,673.2899658203125
26312,204.38182983398437
26313,813.7906127929688
26314,1216.799169921875
26315,350.8938781738281
26316,330.3073364257813
26317,498.73590698242185
26318,145.71336059570314
26319,563.4572265625
26320,857.7579833984375
26321,259.0775146484375
26322,509.57847900390624
26323,763.9429931640625
26324,222.98453369140626
26325,868.064306640625
26326,1340.483251953125
26327,393.46262817382814
26328,383.0247436523438
26329,548.9640991210938
26330,171.06504516601564
26331,672.81318359375
26332,967.0472778320312
26333,293.90358276367186
26334,284.0954650878906
26335,429.53453369140624
26336,128.03994598388672
26337,497.8777709960938
26338,737.4733642578125
26339,212.43450317382812
26340,442.79961547851565
26341,721.0945068359375
26342,200.70370788574218
26343,760.456005859375
26344,1257.4794189453125
26345,343.99840087890624
26346,332.2449157714844
26347,532.3772216796875
26348,152.49358825683595
26349,581.1053955078125
26350,910.0987915039062
26351,255.59744567871093
26352,293.87841796875
26353,434.2307495117187
26354,119.80575866699219
26355,517.8217651367188
26356,769.3074584960938
26357,210.16323852539062
26358,465.5949768066406
26359,742.247509765625
26360,208.56205139160156
26361,813.26669921875
26362,1313.459130859375
26363,363.15281372070314
26364,346.7812866210937
26365,550.9149658203125
26366,155.46317138671876
26367,610.3765747070313
26368,961.7246459960937
26369,269.9682861328125
26370,323.61228637695314
26371,518.054736328125
26372,142.05827941894532
26373,583.081591796875
26374,895.7841552734375
26375,249.41050720214844
26376,539.0373779296875
26377,887.9465087890625
26378,251.2592529296875
26379,934.4719482421875
26380,1560.65693359375
26381,432.05689697265626
26382,392.6659362792969
26383,631.9486450195312
26384,184.73273620605468
26385,692.0832885742187
26386,1097.967822265625
26387,321.51031494140625
26388,332.95264892578126
26389,523.485595703125
26390,145.91759643554687
26391,597.9939697265625
26392,896.7261352539062
26393,255.2820617675781
26394,542.59931640625
26395,877.8195556640625
26396,252.78158264160157
26397,920.9254028320313
26398,1523.764013671875
26399,425.568017578125
26400,399.80321044921874
26401,634.17939453125
26402,186.71425170898436
26403,695.6333129882812
26404,1094.25771484375
26405,318.1516418457031
26406,269.97998046875
26407,427.14845581054686
26408,123.66233367919922
26409,479.62208862304686
26410,736.9215942382813
26411,205.80200805664063
26412,418.42509765625
26413,682.0319091796875
26414,187.9275634765625
26415,718.7030395507812
26416,1193.52197265625
26417,322.1580749511719
26418,309.43357543945314
26419,498.8487121582031
26420,140.87164001464845
26421,552.4421142578125
